DeviceId,enter_date,enter_time,leave_time,length_minutes
f8370b9607f9b81c8904f814c8332886,2022/05/09,2022-05-09T14:48:55.000Z,2022-05-09T15:32:04.000Z,43
f847800a4f69e7995145dfde33184e44,2022/05/09,2022-05-09T05:06:30.000Z,2022-05-09T23:46:51.000Z,1120
f847800a4f69e7995145dfde33184e44,2022/05/13,2022-05-13T05:01:15.000Z,2022-05-13T21:00:36.000Z,959
f847800a4f69e7995145dfde33184e44,2022/05/15,2022-05-15T05:05:12.000Z,2022-05-15T23:39:12.000Z,1114
f84b592929cb27d1c46624cedbda01be,2022/05/12,2022-05-12T17:42:33.000Z,2022-05-12T19:19:57.000Z,97
f84be1c533d46c089492455451d2ea24,2022/05/10,2022-05-10T18:14:28.000Z,2022-05-10T21:20:11.000Z,186
f84be1c533d46c089492455451d2ea24,2022/05/11,2022-05-11T17:42:37.000Z,2022-05-11T22:53:26.000Z,311
f8507833019a23a86902fa7105ecee08,2022/05/14,2022-05-14T22:33:02.000Z,2022-05-14T23:40:12.000Z,67
f857fc1f75676d18f4c34af80a1684e4,2022/05/15,2022-05-15T17:38:05.000Z,2022-05-15T19:23:19.000Z,105
f85aaac21652f3eb1db6848230f0e180,2022/05/09,2022-05-09T05:06:58.000Z,2022-05-09T12:15:45.000Z,429
f85aaac21652f3eb1db6848230f0e180,2022/05/11,2022-05-11T05:05:04.000Z,2022-05-11T18:26:31.000Z,801
f85aaac21652f3eb1db6848230f0e180,2022/05/14,2022-05-14T02:10:48.000Z,2022-05-14T15:30:42.000Z,800
f85fb520086c197fb5672429ed6d0a99,2022/05/10,2022-05-10T00:38:22.000Z,2022-05-10T23:00:26.000Z,1342
f85fb520086c197fb5672429ed6d0a99,2022/05/12,2022-05-12T00:27:00.000Z,2022-05-12T15:04:02.000Z,877
f861d9af2498cb60ec469148e9c2afeb,2022/05/10,2022-05-10T00:34:48.000Z,2022-05-10T01:11:12.000Z,36
f8630dba2a52813376425dfc901bd3f9,2022/05/09,2022-05-09T14:08:37.000Z,2022-05-09T14:34:11.000Z,26
f86c96624bb8e2dbda6954490ee71215,2022/05/11,2022-05-11T14:40:22.000Z,2022-05-11T15:04:53.000Z,25
f86de5c8a8f0e78bbacfa17cb24a65b9,2022/05/15,2022-05-15T17:29:52.000Z,2022-05-15T20:42:34.000Z,193
f872d5bb947bc794950baaf3a348bc84,2022/05/12,2022-05-12T22:10:19.000Z,2022-05-12T22:31:16.000Z,21
f8735b5d46c5a182f5b3f4570a437bd0,2022/05/12,2022-05-12T19:16:48.000Z,2022-05-12T19:29:46.000Z,13
f8735b5d46c5a182f5b3f4570a437bd0,2022/05/15,2022-05-15T17:11:45.000Z,2022-05-15T23:00:37.000Z,349
f8771e01d21e81fe46305a5623030261,2022/05/13,2022-05-13T16:58:03.000Z,2022-05-13T17:16:36.000Z,19
f87ba12ee3345942e81059ebc2f16fb0,2022/05/09,2022-05-09T21:43:51.000Z,2022-05-09T22:09:08.000Z,25
f87ba12ee3345942e81059ebc2f16fb0,2022/05/13,2022-05-13T19:13:41.000Z,2022-05-13T21:39:39.000Z,146
f87f1671dbf2b1ed5b176ad38f16cbb1,2022/05/12,2022-05-12T19:18:44.000Z,2022-05-12T19:30:38.000Z,12
f88279305b7598ba86191a0a8314cf69,2022/05/09,2022-05-09T06:23:24.000Z,2022-05-09T06:36:03.000Z,13
f89242fee159a7fbbfad59fb9913d05d,2022/05/10,2022-05-10T11:56:10.000Z,2022-05-10T12:39:28.000Z,43
f89b3bcc3eecf3c607d1aefff32f9aac,2022/05/09,2022-05-09T01:48:35.000Z,2022-05-09T15:09:53.000Z,801
f89b3bcc3eecf3c607d1aefff32f9aac,2022/05/10,2022-05-10T19:54:36.000Z,2022-05-10T22:37:00.000Z,162
f89b3bcc3eecf3c607d1aefff32f9aac,2022/05/12,2022-05-12T01:52:08.000Z,2022-05-12T13:01:38.000Z,670
f8a0cc39912c4874bdbc73438457c86b,2022/05/09,2022-05-09T00:53:02.000Z,2022-05-09T08:04:02.000Z,431
f8a0cc39912c4874bdbc73438457c86b,2022/05/11,2022-05-11T02:34:01.000Z,2022-05-11T13:52:01.000Z,678
f8a73d176efc92702624bc6ba5944ce6,2022/05/09,2022-05-09T19:48:40.000Z,2022-05-09T23:07:49.000Z,199
f8a73d176efc92702624bc6ba5944ce6,2022/05/11,2022-05-11T12:15:16.000Z,2022-05-11T19:24:33.000Z,429
f8a73d176efc92702624bc6ba5944ce6,2022/05/13,2022-05-13T16:35:01.000Z,2022-05-13T23:08:01.000Z,393
f8a73d176efc92702624bc6ba5944ce6,2022/05/14,2022-05-14T16:39:10.000Z,2022-05-14T19:24:33.000Z,165
f8a73d176efc92702624bc6ba5944ce6,2022/05/15,2022-05-15T16:34:10.000Z,2022-05-15T21:21:58.000Z,288
f8a8736b3617bffe6baaad208a0fabbf,2022/05/10,2022-05-10T20:16:21.000Z,2022-05-10T20:30:35.000Z,14
f8ac4227a990b7b3418af4f8e251bbb9,2022/05/09,2022-05-09T16:36:32.000Z,2022-05-09T22:58:01.000Z,381
f8ac4227a990b7b3418af4f8e251bbb9,2022/05/10,2022-05-10T17:25:57.000Z,2022-05-10T22:42:34.000Z,317
f8ac4227a990b7b3418af4f8e251bbb9,2022/05/11,2022-05-11T16:42:44.000Z,2022-05-11T21:20:42.000Z,278
f8ac4227a990b7b3418af4f8e251bbb9,2022/05/13,2022-05-13T17:38:11.000Z,2022-05-13T22:50:46.000Z,313
f8ac4227a990b7b3418af4f8e251bbb9,2022/05/14,2022-05-14T16:42:44.000Z,2022-05-14T23:06:11.000Z,383
f8ac4227a990b7b3418af4f8e251bbb9,2022/05/15,2022-05-15T18:31:30.000Z,2022-05-15T23:41:49.000Z,310
f8bf613610cb719906909f0f2785b387,2022/05/13,2022-05-13T21:26:23.000Z,2022-05-13T21:42:49.000Z,16
f8d21b95cd0b662c09b6aaebc3a30bd6,2022/05/09,2022-05-09T21:45:47.000Z,2022-05-09T22:29:00.000Z,43
f8d21b95cd0b662c09b6aaebc3a30bd6,2022/05/12,2022-05-12T02:08:56.000Z,2022-05-12T13:09:35.000Z,661
f8dd841c365b5e173899602182a15fc0,2022/05/09,2022-05-09T14:41:16.000Z,2022-05-09T14:59:06.000Z,18
f8e61cf3a02ed4c3d232face10f4fd58,2022/05/11,2022-05-11T22:19:18.000Z,2022-05-11T22:33:00.000Z,14
f8e6907034655f2312d29441c8144720,2022/05/10,2022-05-10T19:00:36.000Z,2022-05-10T21:07:11.000Z,127
f8e6907034655f2312d29441c8144720,2022/05/11,2022-05-11T17:54:41.000Z,2022-05-11T22:28:24.000Z,274
f8e6907034655f2312d29441c8144720,2022/05/12,2022-05-12T18:55:39.000Z,2022-05-12T21:17:04.000Z,141
f8f213fe0ec335ae69492101d1fa3471,2022/05/09,2022-05-09T19:46:46.000Z,2022-05-09T21:13:28.000Z,87
f8f213fe0ec335ae69492101d1fa3471,2022/05/10,2022-05-10T00:50:58.000Z,2022-05-10T20:04:19.000Z,1153
f8f213fe0ec335ae69492101d1fa3471,2022/05/11,2022-05-11T00:26:20.000Z,2022-05-11T23:07:45.000Z,1361
f9006ad1f58566f9baa5d455379f4fd9,2022/05/13,2022-05-13T10:06:45.000Z,2022-05-13T10:17:32.000Z,11
f905f63aafe24ef0e4700ac1c80d7792,2022/05/09,2022-05-09T18:08:04.000Z,2022-05-09T22:42:58.000Z,275
f905f63aafe24ef0e4700ac1c80d7792,2022/05/10,2022-05-10T14:06:39.000Z,2022-05-10T19:51:55.000Z,345
f905f63aafe24ef0e4700ac1c80d7792,2022/05/11,2022-05-11T14:06:39.000Z,2022-05-11T18:17:56.000Z,251
f905f63aafe24ef0e4700ac1c80d7792,2022/05/13,2022-05-13T18:08:19.000Z,2022-05-13T19:51:55.000Z,104
f905f63aafe24ef0e4700ac1c80d7792,2022/05/14,2022-05-14T14:07:30.000Z,2022-05-14T21:59:58.000Z,472
f9092ebdd77eb8954c98058685bc4eea,2022/05/13,2022-05-13T20:43:50.000Z,2022-05-13T21:03:32.000Z,20
f90a1a315affee22e7cae6371b569044,2022/05/09,2022-05-09T16:11:24.000Z,2022-05-09T22:27:58.000Z,377
f90a1a315affee22e7cae6371b569044,2022/05/11,2022-05-11T16:54:32.000Z,2022-05-11T20:46:02.000Z,232
f90a1a315affee22e7cae6371b569044,2022/05/13,2022-05-13T16:12:28.000Z,2022-05-13T16:41:53.000Z,29
f914890a5055d4da686da18de284f437,2022/05/11,2022-05-11T18:56:32.000Z,2022-05-11T22:23:19.000Z,207
f914890a5055d4da686da18de284f437,2022/05/15,2022-05-15T16:03:13.000Z,2022-05-15T22:19:02.000Z,376
f9163ac06879dbce9cc000f7c3aee0f3,2022/05/15,2022-05-15T02:03:41.000Z,2022-05-15T18:41:04.000Z,997
f918169930648c4624cdaf4fb21de4a8,2022/05/10,2022-05-10T05:03:11.000Z,2022-05-10T06:11:24.000Z,68
f918169930648c4624cdaf4fb21de4a8,2022/05/13,2022-05-13T06:39:03.000Z,2022-05-13T06:50:59.000Z,12
f918169930648c4624cdaf4fb21de4a8,2022/05/14,2022-05-14T04:48:04.000Z,2022-05-14T05:11:54.000Z,24
f918169930648c4624cdaf4fb21de4a8,2022/05/15,2022-05-15T05:39:01.000Z,2022-05-15T05:57:05.000Z,18
f921775be20464592f2e67cddcb8f3d7,2022/05/13,2022-05-13T19:52:42.000Z,2022-05-13T20:21:46.000Z,29
f93cff1a8de187576caaeb4ec22ebb09,2022/05/10,2022-05-10T16:18:47.000Z,2022-05-10T20:38:56.000Z,260
f93cff1a8de187576caaeb4ec22ebb09,2022/05/13,2022-05-13T18:33:23.000Z,2022-05-13T20:38:56.000Z,126
f9448f1d2ac788ed9b00d27f17fe4f08,2022/05/09,2022-05-09T13:16:41.000Z,2022-05-09T14:39:35.000Z,83
f9448f1d2ac788ed9b00d27f17fe4f08,2022/05/10,2022-05-10T00:30:10.000Z,2022-05-10T22:02:31.000Z,1292
f9448f1d2ac788ed9b00d27f17fe4f08,2022/05/12,2022-05-12T00:37:04.000Z,2022-05-12T23:44:39.000Z,1388
f947e0f389221308e81d03a9da56bb09,2022/05/12,2022-05-12T06:05:49.000Z,2022-05-12T19:43:29.000Z,818
f9541fba55f44240e20ed495785b6e62,2022/05/11,2022-05-11T20:27:53.000Z,2022-05-11T20:41:19.000Z,13
f95e64212c000685a200ae919870c364,2022/05/12,2022-05-12T21:31:16.000Z,2022-05-12T21:47:25.000Z,16
f9615a63b9c361ed9f4eb5e77058ccf0,2022/05/15,2022-05-15T14:10:57.000Z,2022-05-15T23:29:47.000Z,559
f9620ad13a105c9bd37ded3f82a8f5ae,2022/05/11,2022-05-11T19:34:59.000Z,2022-05-11T19:51:56.000Z,17
f96f843f1b4521c2f940ce632f1724ce,2022/05/14,2022-05-14T23:13:28.000Z,2022-05-14T23:49:13.000Z,36
f97c7b9e179ee0e4397ce93155312ade,2022/05/09,2022-05-09T12:22:07.000Z,2022-05-09T23:03:18.000Z,641
f97c7b9e179ee0e4397ce93155312ade,2022/05/10,2022-05-10T12:27:04.000Z,2022-05-10T16:58:44.000Z,272
f97c7b9e179ee0e4397ce93155312ade,2022/05/11,2022-05-11T13:10:38.000Z,2022-05-11T23:06:01.000Z,595
f97c7b9e179ee0e4397ce93155312ade,2022/05/12,2022-05-12T12:25:48.000Z,2022-05-12T22:59:57.000Z,634
f981344af38b77fde79416678cd05108,2022/05/09,2022-05-09T10:15:54.000Z,2022-05-09T18:48:46.000Z,513
f981344af38b77fde79416678cd05108,2022/05/10,2022-05-10T18:52:25.000Z,2022-05-10T20:03:33.000Z,71
f981344af38b77fde79416678cd05108,2022/05/14,2022-05-14T11:18:11.000Z,2022-05-14T20:03:33.000Z,525
f988a69161bc2c1f0d8f73201e6804e7,2022/05/10,2022-05-10T17:05:55.000Z,2022-05-10T17:28:57.000Z,23
f99b42cc0284b77e7e1ff51a8d592062,2022/05/14,2022-05-14T15:10:24.000Z,2022-05-14T19:46:51.000Z,276
f9a1e5264d6e5049ea3585109aabce05,2022/05/10,2022-05-10T02:32:29.000Z,2022-05-10T12:30:43.000Z,598
f9a1e5264d6e5049ea3585109aabce05,2022/05/13,2022-05-13T02:19:05.000Z,2022-05-13T23:47:40.000Z,1289
f9b7258588c89bab612a13c19467c5e4,2022/05/11,2022-05-11T20:26:39.000Z,2022-05-11T20:41:27.000Z,15
f9bb2cbe5b4b550bb0b71bd521f6cf76,2022/05/13,2022-05-13T19:13:56.000Z,2022-05-13T20:23:10.000Z,69
f9bb2cbe5b4b550bb0b71bd521f6cf76,2022/05/14,2022-05-14T11:59:00.000Z,2022-05-14T23:18:18.000Z,679
f9bcf69894a1c1418e949c6da64659a6,2022/05/09,2022-05-09T15:30:46.000Z,2022-05-09T19:07:15.000Z,216
f9bcf69894a1c1418e949c6da64659a6,2022/05/10,2022-05-10T15:37:11.000Z,2022-05-10T18:21:13.000Z,164
f9bcf69894a1c1418e949c6da64659a6,2022/05/11,2022-05-11T15:37:11.000Z,2022-05-11T19:07:15.000Z,210
f9bcf69894a1c1418e949c6da64659a6,2022/05/13,2022-05-13T15:37:22.000Z,2022-05-13T19:07:15.000Z,210
f9bcf69894a1c1418e949c6da64659a6,2022/05/14,2022-05-14T15:37:22.000Z,2022-05-14T18:03:06.000Z,146
f9bcf69894a1c1418e949c6da64659a6,2022/05/15,2022-05-15T15:37:22.000Z,2022-05-15T19:16:29.000Z,219
f9beeeaad621d5f15746a5138f7579ce,2022/05/13,2022-05-13T11:39:42.000Z,2022-05-13T14:43:05.000Z,183
f9c076961bad8957ead81e70da2e44b9,2022/05/12,2022-05-12T14:17:15.000Z,2022-05-12T14:31:29.000Z,14
f9ca9705d98826017f28692e7e23c9ee,2022/05/15,2022-05-15T05:38:02.000Z,2022-05-15T06:35:54.000Z,58
f9cb19236b619d2edc86a4b4aafcc789,2022/05/13,2022-05-13T14:49:32.000Z,2022-05-13T23:01:00.000Z,491
f9cc5fd4e64a18d86dd73c9afa666533,2022/05/09,2022-05-09T14:35:59.000Z,2022-05-09T15:18:44.000Z,43
f9cc5fd4e64a18d86dd73c9afa666533,2022/05/10,2022-05-10T16:40:40.000Z,2022-05-10T19:16:46.000Z,156
f9cc5fd4e64a18d86dd73c9afa666533,2022/05/13,2022-05-13T12:29:12.000Z,2022-05-13T22:04:07.000Z,575
f9ddc6cf2d4b620a03affe173adae5c5,2022/05/10,2022-05-10T18:52:47.000Z,2022-05-10T19:03:05.000Z,10
f9e596fb4468cad3b5ce9a8f023206b2,2022/05/09,2022-05-09T02:38:43.000Z,2022-05-09T04:18:13.000Z,100
f9e596fb4468cad3b5ce9a8f023206b2,2022/05/14,2022-05-14T20:15:39.000Z,2022-05-14T20:28:43.000Z,13
f9e6d83dd7d14ce412aade6cc1f822c0,2022/05/11,2022-05-11T19:01:05.000Z,2022-05-11T19:23:50.000Z,23
f9ea4215f0fa06e59ab1ba7bffc78aa4,2022/05/10,2022-05-10T01:59:07.000Z,2022-05-10T13:35:13.000Z,696
f9eb43aa11e02a49cf567a5ea556208a,2022/05/12,2022-05-12T23:03:10.000Z,2022-05-12T23:16:19.000Z,13
f9ef9c0c9e90cb73203d1ec3969647ff,2022/05/15,2022-05-15T19:17:34.000Z,2022-05-15T20:35:09.000Z,78
f9f48971a24ac935f607ef9c269f9542,2022/05/13,2022-05-13T15:02:37.000Z,2022-05-13T22:40:23.000Z,458
f9f48971a24ac935f607ef9c269f9542,2022/05/15,2022-05-15T15:10:49.000Z,2022-05-15T21:45:06.000Z,394
f9f559d7724077ffd2f2db5e2b16d8c1,2022/05/13,2022-05-13T16:49:54.000Z,2022-05-13T17:03:06.000Z,13
f9f66292f0e383c6c368e0adbf0d1cea,2022/05/11,2022-05-11T11:37:47.000Z,2022-05-11T20:53:46.000Z,556
f9f66292f0e383c6c368e0adbf0d1cea,2022/05/12,2022-05-12T11:36:26.000Z,2022-05-12T20:47:14.000Z,551
f9f66292f0e383c6c368e0adbf0d1cea,2022/05/13,2022-05-13T13:25:04.000Z,2022-05-13T14:54:15.000Z,89
f9f70f145c0bb268a6acc6dd4dde9ed1,2022/05/13,2022-05-13T22:03:47.000Z,2022-05-13T22:14:47.000Z,11
f9fbbd883e5471243bb327e70aed93e0,2022/05/09,2022-05-09T20:19:32.000Z,2022-05-09T20:43:26.000Z,24
fa05e25ce1975458c715a1d402812914,2022/05/12,2022-05-12T17:45:48.000Z,2022-05-12T18:00:21.000Z,15
fa05e378053fac08906f73ad7f3f15af,2022/05/11,2022-05-11T07:34:36.000Z,2022-05-11T07:51:48.000Z,17
fa07e7daf8b0f7dd440c0c5f8d4656c1,2022/05/10,2022-05-10T08:31:46.000Z,2022-05-10T22:08:51.000Z,817
fa07e7daf8b0f7dd440c0c5f8d4656c1,2022/05/11,2022-05-11T05:21:42.000Z,2022-05-11T07:45:37.000Z,144
fa07e7daf8b0f7dd440c0c5f8d4656c1,2022/05/12,2022-05-12T05:35:54.000Z,2022-05-12T06:17:12.000Z,41
fa0c5b02c2706bd9d75b8c714a0a1879,2022/05/13,2022-05-13T14:26:27.000Z,2022-05-13T15:11:27.000Z,45
fa0cbb5cfb9cbe77c3a222731149d641,2022/05/09,2022-05-09T17:03:37.000Z,2022-05-09T22:02:44.000Z,299
fa0cbb5cfb9cbe77c3a222731149d641,2022/05/15,2022-05-15T23:10:14.000Z,2022-05-15T23:33:41.000Z,23
fa0dcc9a2ed9e15b51a4fb2433ba6f5e,2022/05/09,2022-05-09T01:21:05.000Z,2022-05-09T08:42:47.000Z,442
fa18431ceff14acaff8cc6f6d6011acf,2022/05/13,2022-05-13T11:47:58.000Z,2022-05-13T14:39:38.000Z,172
fa22621cf395426256ea6b0785aa8ef6,2022/05/10,2022-05-10T12:39:49.000Z,2022-05-10T13:26:09.000Z,46
fa22621cf395426256ea6b0785aa8ef6,2022/05/13,2022-05-13T12:39:49.000Z,2022-05-13T13:22:00.000Z,42
fa2c982363cc43e3c59894459fdc4f09,2022/05/09,2022-05-09T14:47:57.000Z,2022-05-09T15:09:59.000Z,22
fa3c313050bdf809bb25caed2553ac0f,2022/05/14,2022-05-14T01:27:42.000Z,2022-05-14T04:57:58.000Z,210
fa3fa51db70840767c12cc6d08718db8,2022/05/13,2022-05-13T11:27:52.000Z,2022-05-13T11:40:51.000Z,13
fa48eeb6ef10c51e91b961a56c0a02fb,2022/05/09,2022-05-09T17:13:13.000Z,2022-05-09T17:55:24.000Z,42
fa48eeb6ef10c51e91b961a56c0a02fb,2022/05/11,2022-05-11T17:13:13.000Z,2022-05-11T18:10:11.000Z,57
fa48eeb6ef10c51e91b961a56c0a02fb,2022/05/14,2022-05-14T17:13:13.000Z,2022-05-14T17:55:24.000Z,42
fa4e93a73dc58ca38ed384e6ff4c62f4,2022/05/10,2022-05-10T01:58:49.000Z,2022-05-10T12:59:03.000Z,660
fa4ed6e240a0c99f5f5f43954b867a7d,2022/05/09,2022-05-09T00:55:58.000Z,2022-05-09T11:27:29.000Z,632
fa4ed6e240a0c99f5f5f43954b867a7d,2022/05/14,2022-05-14T11:36:45.000Z,2022-05-14T22:54:41.000Z,678
fa4f1794473516e98006025ea673788a,2022/05/15,2022-05-15T13:28:55.000Z,2022-05-15T13:37:29.000Z,9
fa5a490c8aa3b8dc4db32dee23927c41,2022/05/11,2022-05-11T19:01:18.000Z,2022-05-11T22:02:48.000Z,181
fa669a681c3b33e3e18ccfa42d98d7c5,2022/05/13,2022-05-13T01:53:00.000Z,2022-05-13T15:29:39.000Z,817
fa669a681c3b33e3e18ccfa42d98d7c5,2022/05/14,2022-05-14T01:12:13.000Z,2022-05-14T01:55:04.000Z,43
fa669a681c3b33e3e18ccfa42d98d7c5,2022/05/15,2022-05-15T01:45:30.000Z,2022-05-15T02:06:17.000Z,21
fa674a748080d130fb0d58ca6c9adbfe,2022/05/13,2022-05-13T12:14:17.000Z,2022-05-13T12:24:32.000Z,10
fa6bedbb3334b6a49b181cc817432d4d,2022/05/09,2022-05-09T13:41:37.000Z,2022-05-09T14:12:16.000Z,31
fa71b97871c7064782c4f7cdeeffc486,2022/05/09,2022-05-09T18:05:37.000Z,2022-05-09T18:40:09.000Z,35
fa75f021c6f5db3250741fb8672bdb32,2022/05/15,2022-05-15T23:22:06.000Z,2022-05-15T23:50:16.000Z,28
fa86dff068d68dbe8b710a7e30b765a3,2022/05/15,2022-05-15T00:25:26.000Z,2022-05-15T19:28:34.000Z,1143
fa89dafd7a33cd1f6329964265699cab,2022/05/15,2022-05-15T03:32:40.000Z,2022-05-15T21:34:10.000Z,1081
fa8f6cff8f200b2b4fa8ac4d6b42a720,2022/05/15,2022-05-15T15:55:05.000Z,2022-05-15T16:31:17.000Z,36
fa9640ea72be201968e8b41246ea069c,2022/05/09,2022-05-09T10:46:48.000Z,2022-05-09T17:57:56.000Z,431
fa9640ea72be201968e8b41246ea069c,2022/05/10,2022-05-10T10:30:05.000Z,2022-05-10T12:43:32.000Z,133
fa9640ea72be201968e8b41246ea069c,2022/05/11,2022-05-11T12:03:49.000Z,2022-05-11T17:58:00.000Z,354
fa9640ea72be201968e8b41246ea069c,2022/05/14,2022-05-14T10:52:14.000Z,2022-05-14T22:03:26.000Z,671
fa9640ea72be201968e8b41246ea069c,2022/05/15,2022-05-15T11:33:42.000Z,2022-05-15T17:58:00.000Z,384
fa97c493ab86ac33b18c63cd0c1d2d84,2022/05/13,2022-05-13T14:26:12.000Z,2022-05-13T15:30:13.000Z,64
faaca54470631c0e85536620d5f4b50e,2022/05/09,2022-05-09T13:01:42.000Z,2022-05-09T23:07:39.000Z,606
faaca54470631c0e85536620d5f4b50e,2022/05/10,2022-05-10T13:04:38.000Z,2022-05-10T23:06:08.000Z,601
faaca54470631c0e85536620d5f4b50e,2022/05/11,2022-05-11T13:01:21.000Z,2022-05-11T22:35:02.000Z,574
faaca54470631c0e85536620d5f4b50e,2022/05/13,2022-05-13T13:04:38.000Z,2022-05-13T23:05:02.000Z,600
faaca54470631c0e85536620d5f4b50e,2022/05/14,2022-05-14T13:04:38.000Z,2022-05-14T23:07:57.000Z,603
faaca54470631c0e85536620d5f4b50e,2022/05/15,2022-05-15T13:01:21.000Z,2022-05-15T23:24:47.000Z,623
fab5f11940127a59c301bfae3f924caa,2022/05/09,2022-05-09T06:37:05.000Z,2022-05-09T07:37:41.000Z,61
fab74c1390284391a12631b18f7fc7d6,2022/05/13,2022-05-13T01:37:11.000Z,2022-05-13T20:02:32.000Z,1105
fabe60e3727ba1a8ef991223aea6769d,2022/05/09,2022-05-09T15:57:35.000Z,2022-05-09T18:15:54.000Z,138
fabe60e3727ba1a8ef991223aea6769d,2022/05/10,2022-05-10T18:46:05.000Z,2022-05-10T19:01:06.000Z,15
fabe60e3727ba1a8ef991223aea6769d,2022/05/15,2022-05-15T18:35:26.000Z,2022-05-15T19:01:06.000Z,26
fabe8f7a16d9cd90adf043311f454a3b,2022/05/11,2022-05-11T01:00:22.000Z,2022-05-11T13:54:27.000Z,774
fabe8f7a16d9cd90adf043311f454a3b,2022/05/14,2022-05-14T00:38:21.000Z,2022-05-14T00:59:39.000Z,21
fac3b5bf11df44f2ce7e50278a557796,2022/05/11,2022-05-11T18:58:31.000Z,2022-05-11T23:44:27.000Z,286
fac8f71780af31986aba40517075810e,2022/05/09,2022-05-09T13:16:31.000Z,2022-05-09T20:24:29.000Z,428
fac8f71780af31986aba40517075810e,2022/05/10,2022-05-10T12:18:14.000Z,2022-05-10T20:38:08.000Z,500
fac8f71780af31986aba40517075810e,2022/05/11,2022-05-11T13:54:20.000Z,2022-05-11T23:44:41.000Z,590
fac8f71780af31986aba40517075810e,2022/05/13,2022-05-13T12:39:09.000Z,2022-05-13T22:18:23.000Z,579
fac8f71780af31986aba40517075810e,2022/05/14,2022-05-14T12:18:23.000Z,2022-05-14T22:37:45.000Z,619
fac8f71780af31986aba40517075810e,2022/05/15,2022-05-15T12:41:31.000Z,2022-05-15T15:43:22.000Z,182
fadc881aad9fba6edf1fd7a05b5bc8ad,2022/05/13,2022-05-13T20:05:25.000Z,2022-05-13T20:33:19.000Z,28
fae43f285b094b79dc4069140de5488a,2022/05/09,2022-05-09T20:12:37.000Z,2022-05-09T20:28:40.000Z,16
faedd67653dfceda1da0abfb1e8e11f0,2022/05/09,2022-05-09T05:15:25.000Z,2022-05-09T20:19:20.000Z,904
faedd67653dfceda1da0abfb1e8e11f0,2022/05/10,2022-05-10T01:41:46.000Z,2022-05-10T16:38:28.000Z,897
faedd67653dfceda1da0abfb1e8e11f0,2022/05/11,2022-05-11T18:07:25.000Z,2022-05-11T21:08:56.000Z,182
faf7ea2f33aabd6b404abef831ccfa8e,2022/05/09,2022-05-09T22:29:17.000Z,2022-05-09T22:36:17.000Z,7
fb00b1c38a5d18993378d1ed534905b1,2022/05/09,2022-05-09T15:38:12.000Z,2022-05-09T16:41:36.000Z,63
fb0a3ca21e8788d43664050f5cfc7696,2022/05/12,2022-05-12T20:44:29.000Z,2022-05-12T22:02:21.000Z,78
fb0e2794452c2e6c8c39c31430f5d9dc,2022/05/11,2022-05-11T20:51:00.000Z,2022-05-11T21:00:15.000Z,9
fb17c318ca6cbaff12700ed220cca15d,2022/05/13,2022-05-13T12:04:20.000Z,2022-05-13T14:00:04.000Z,116
fb1a1a625c9e541a037d4da9966e3b32,2022/05/11,2022-05-11T13:53:08.000Z,2022-05-11T22:33:41.000Z,521
fb1a1a625c9e541a037d4da9966e3b32,2022/05/12,2022-05-12T14:53:35.000Z,2022-05-12T19:32:03.000Z,278
fb1db98b5835de4910f71bebdf4a3f22,2022/05/11,2022-05-11T20:16:40.000Z,2022-05-11T20:33:34.000Z,17
fb1f544d9b87cfdb9d2b9617865c20ef,2022/05/09,2022-05-09T00:18:34.000Z,2022-05-09T21:50:37.000Z,1292
fb1f544d9b87cfdb9d2b9617865c20ef,2022/05/10,2022-05-10T00:54:46.000Z,2022-05-10T22:44:30.000Z,1310
fb1f544d9b87cfdb9d2b9617865c20ef,2022/05/11,2022-05-11T04:23:55.000Z,2022-05-11T21:24:03.000Z,1020
fb1f544d9b87cfdb9d2b9617865c20ef,2022/05/13,2022-05-13T01:53:38.000Z,2022-05-13T22:50:01.000Z,1256
fb1f544d9b87cfdb9d2b9617865c20ef,2022/05/14,2022-05-14T04:51:39.000Z,2022-05-14T21:37:54.000Z,1006
fb1f544d9b87cfdb9d2b9617865c20ef,2022/05/15,2022-05-15T11:22:36.000Z,2022-05-15T22:48:10.000Z,686
fb1fe6ed1bec3f5d6be983398b37b65e,2022/05/09,2022-05-09T12:52:58.000Z,2022-05-09T23:22:06.000Z,629
fb1fe6ed1bec3f5d6be983398b37b65e,2022/05/10,2022-05-10T12:28:49.000Z,2022-05-10T21:52:19.000Z,563
fb1fe6ed1bec3f5d6be983398b37b65e,2022/05/11,2022-05-11T14:32:34.000Z,2022-05-11T22:11:50.000Z,459
fb1fe6ed1bec3f5d6be983398b37b65e,2022/05/12,2022-05-12T12:28:55.000Z,2022-05-12T19:52:06.000Z,443
fb1fe6ed1bec3f5d6be983398b37b65e,2022/05/13,2022-05-13T14:12:07.000Z,2022-05-13T23:38:12.000Z,566
fb2bbfd26220452ff6736d1cd6d846d2,2022/05/09,2022-05-09T19:05:16.000Z,2022-05-09T19:23:55.000Z,19
fb2e1f425b063a747e7ade48b5141417,2022/05/15,2022-05-15T14:59:56.000Z,2022-05-15T21:36:55.000Z,397
fb44e2eb839b922f26b5a337e8be0689,2022/05/15,2022-05-15T15:08:10.000Z,2022-05-15T15:20:01.000Z,12
fb4faada21fa2552a31eee4c14193c6e,2022/05/13,2022-05-13T13:31:56.000Z,2022-05-13T22:43:32.000Z,552
